1	121000959	121000209	
1	112900201	112900153	
1	113000110	118000051	
1	101000114	101000045	
1	112000030	112000065	
1	101000114	101000043	
1	115900062	115900149	
1	107000180	107000516	
1	122000324	122000020	
1	218000302	218000141	
1	205000152	205000151	
1	118000035	118000022	
1	106000028	106000026	
1	100900103	100900098	
1	123000055	122000330	
1	115000304	115000314	
1	105000118	105000116	
1	109900097	109900094	
1	124900009	124900068	
1	124000108	124000106	
1	107900275	107900036	
1	122900082	122900083	
1	123000091	123000092	
1	108000011	107000231	
1	207000282	207000284	
1	103900092	103900095	
1	121000015	121000013	
1	121900317	121900319	
1	110000668	110000666	
1	226000091	226000090	
1	213000139	213000229	
1	120000117	117000113	
1	105000118	105000134	
1	112000398	112000404	
1	121900136	121900141	
1	122000326	122000351	
1	113000179	113000176	
1	124000452	104000298	
1	122000148	122000356	
1	102000063	102000173	
1	112900037	112000169	
1	113000086	113000084	
1	102000063	102000178	
1	108900058	108900052	
1	104000117	104000097	
1	121000054	121000213	
1	100900143	100900137	
1	115000123	115000125	
1	103900273	103900274	
1	123000620	123000618	
1	116000177	114000217	
1	210000355	210000376	
1	109000197	109000193	
1	100900180	100900170	
1	111000934	111000189	
1	106000064	106000066	
1	122900080	122000297	
1	122000311	123000436	
1	115900060	115900056	
1	121000058	121900125	
1	221000102	221000057	
1	120900171	120900092	
1	123000091	123000089	
1	122000145	122000139	
1	121000145	121000148	
1	114000179	114000185	
1	119000073	119000139	
1	110000123	110900153	
1	115000308	115900274	
1	229002848	229002860	
1	123000092	123000105	
1	119900194	119900247	
1	119000072	119000074	
1	107900185	107900194	
1	121000091	121000090	
1	123000003	123000579	
1	118000126	118000127	
1	108000067	108000065	
1	113000211	113000212	
1	109000011	109000013	
1	120000180	120000041	
1	114000179	114000171	
1	218000214	218000213	
1	124000018	124000083	
1	106000051	106000476	
1	120900006	120900030	
1	123000632	123000113	
1	218000303	218000208	
1	100000151	101000063	
1	119900026	119900016	
1	100000151	101000065	
1	225000180	225000010	
1	209000028	209000027	
1	105000197	105000557	
1	205000062	205000061	
1	118000072	118000074	
1	103000025	103000027	
1	106000118	106000120	
1	108900094	108900002	
1	105900015	105000100	
1	112900021	112900016	
1	103000063	103000168	
1	124000365	124000364	
1	222001083	222001972	
1	218000217	218000459	
1	107000010	107000175	
1	116000123	116000121	
1	100000389	100000387	
1	110000137	110000139	
1	218000525	218000565	
1	115900114	115900111	
1	102000206	102000203	
1	120000142	120000140	
1	107000194	107000192	
1	120000015	120000001	
1	227000094	227000093	
1	108000102	108000173	
1	117000039	117900150	
1	109900054	109000129	
1	120000180	120000029	
1	117900190	117900194	
1	107900058	107900071	
1	207000460	207000007	
1	100900050	100900095	
1	105000552	105000092	
1	100000389	101000141	
1	116900255	116000006	
1	112000073	112900129	
1	107900310	107900312	
1	114000214	114000258	
1	122000091	122000092	
1	102900016	102900013	
0	106000193	106000202	
0	111900112	111900153	
0	119000307	119000305	
0	107000067	107000068	
0	121900133	121000225	
0	121900316	121900308	
0	115900191	115900211	
0	121900265	121900295	
0	120900082	120000458	
0	115000160	115000234	
0	113900079	113900216	
0	113900111	113900121	
0	122000146	122000153	
0	124000002	124000209	
0	107900312	107900309	
0	122000146	122000159	
0	205000154	205000153	
0	115000089	114000171	
0	101000062	101000064	
0	114000049	114000050	
0	110900071	110000181	
0	100900106	100900101	
0	124000054	124000052	
0	123000634	123000173	
0	115000939	115000284	
0	204000022	204000021	
0	118000076	118000513	
0	167010605	167010603	
0	117900116	117900088	
0	117900153	117900002	
0	121000198	121000004	
0	103900272	103900273	
0	118000600	118000602	
0	107000027	107000029	
0	111001122	111001124	
0	124000368	124900017	
0	112900074	112000079	
0	112000127	113000418	
0	112000127	113000417	
0	108000119	108000121	
0	118000164	118000154	
0	103900055	103900098	
0	122000237	122000231	
0	118000060	102000044	
0	116000612	116000143	
0	103000061	103000055	
0	110000179	110000376	
0	104000062	104000052	
0	226000107	226000106	
0	111000261	111001111	
0	122000055	122000057	
0	110000083	110000080	
0	113900020	113900030	
0	107900329	107900328	
0	117000032	117000033	
0	101000079	101000085	
0	101000079	101000082	
0	100000061	100000060	
0	108900185	108900186	
0	118000060	102000053	
0	101000009	113000055	
0	219000166	219000454	
0	107000010	107000008	
0	121000181	121001314	
0	113900060	113900067	
0	116900216	114000078	
0	110000083	110000088	
0	110000083	110000087	
0	124000456	124000215	
0	116900241	116900189	
0	115000033	115000031	
0	100000021	100000016	
0	229002831	229001559	
0	119900282	119900007	
0	105000028	105000030	
0	121000014	121000016	
0	122000015	122000016	
0	122000237	122000238	
0	108900132	108900272	
0	111900125	111901132	
0	122000272	122000273	
0	111000049	111000050	
0	118900028	118000531	
0	218000561	218000575	
0	113900295	113900163	
0	121900225	121900202	
0	102000190	102000099	
0	111000937	112000405	
0	112000432	112000425	
0	118000213	118000051	
0	102000190	102000096	
0	118000213	118000053	
0	104000100	104000291	
0	122000093	122000330	
0	112900258	112900251	
0	110900037	110900036	
0	118000073	118000070	
0	116000292	116000346	
0	205000063	205000062	
0	113000210	113000145	
0	112000138	111000067	
0	108000068	108000070	
0	114000123	114000131	
0	114000123	114000130	
0	110000211	110000210	
0	102000297	102000046	
0	225000090	225000089	
0	114000212	114000257	
0	206000246	206000245	
0	111000935	111900059	
0	219000382	219000331	
0	100000116	101000074	
0	122000147	122000400	
0	120900042	120900032	
0	101000079	101000077	
0	111900129	111900131	
0	123000364	123000101	
0	100900181	100900166	
0	110000301	110000299	
0	213000228	213000227	
0	110000170	109000114	
0	113000120	113000118	
0	209000026	209000025	
0	209000029	209000028	
0	114000121	114000199	
0	219000269	219000133	
0	113900258	113900184	
0	123000275	123000238	
0	116000121	114000102	
0	102000064	102000102	
0	218000250	218000249	
0	123000275	123000239	
0	106900014	106000156	
0	118000046	113000109	
0	226000093	226000092	
0	124000107	123000023	
0	117000114	120000116	
0	110000306	110000674	
0	104000118	104000119	
0	108900274	109000099	
0	104000153	104000155	
0	213000120	213000340	
0	112000178	112000121	
0	103000115	103000108	
0	124900008	124900006	
0	122000325	122000078	
0	111001114	113000452	
0	115000306	115000307	
0	117000114	120000102	
0	105900019	105900016	
0	116000200	118900008	
0	121900134	121900155	
0	111900075	111900072	
0	117000026	117000927	
0	114000123	114000122	
0	122000109	122000172	
0	112000087	112000089	
0	108000339	108000364	
0	205000060	205000059	
0	102000207	102000195	
0	117000929	117000930	
0	118000070	118000069	
0	122000096	122000330	
0	121900005	121900012	
0	102000153	102000049	
0	120900094	120000088	
0	111900038	111900034	
0	110000046	110000048	
0	107900056	107900064	
0	120000235	120000444	
0	114000089	114000253	
0	100900052	100900048	
0	161000325	274109998	
0	117000078	117900157	
0	119000036	119000039	
0	116000143	213000118	
0	100900155	100000064	
0	122000325	122000059	
0	122000052	122000051	
0	121000105	121000128	
0	111000291	112000405	
0	118900027	118900032	
0	107900095	107900255	
0	120000051	120000052	
0	121000017	121000019	
0	111000138	111000150	
0	105000065	105000063	
0	111000174	111001120	
0	122000724	122900025	
0	111900078	111900076	
0	104900056	104900053	
0	110000266	110000346	
0	100000190	101000074	
0	218000253	218000252	
0	111001112	218000220	
0	111001112	218000221	
0	117900192	117900191	
0	103000064	103000058	
0	110000120	110000118	
0	115000178	115000180	
0	105900056	105900014	
0	107000154	107000058	
0	121000095	121900184	
0	100900144	100900189	
0	122000092	122000093	
0	115000070	115000072	
0	123000582	123000237	
0	113900112	113900019	
0	102000115	102000241	
0	117000035	117000031	
0	102000118	102000225	
0	206000334	206000333	
0	103000024	103000018	
0	105000208	105000042	
0	118000168	118900166	
0	107900187	107900178	
0	121900262	121900211	
0	103900052	103900092	
0	122000322	122000049	
0	122000019	122000167	
0	102000192	102000240	
0	118900204	118900088	
0	124000017	124000019	
0	110000123	110000698	
0	105000195	105000243	
0	107900238	107900231	
0	100900141	100900135	
0	107000101	107000103	
0	121000092	121000093	
0	122000017	122000018	
0	109000180	109900135	
0	103900015	103900014	
0	107900130	107900139	
0	110900129	110900079	
0	121000274	121000221	
0	104000248	106000091	
0	108000028	108000030	
0	115000121	115000119	
0	119900027	119900017	
0	104000062	104000049	
0	219000307	219000397	
0	122000544	122000213	
0	118000033	118000032	
0	111000087	111000088	
0	107000182	107900237	
0	104000024	104000026	
0	122000109	122000113	
0	118000033	118000024	
0	118000033	118000022	
0	116000032	116000158	
0	210000356	210000355	
0	107900184	107900175	
0	121000141	121001302	
0	101000026	101000148	
0	204000330	204000097	
0	111901116	111901117	
0	106000208	106000174	
0	116900204	116900198	
0	101000039	100000023	
0	113900166	113000190	
0	117900207	117900189	
0	116000089	116000156	
0	121000005	121000923	
0	115900061	115900057	
0	101000153	101000154	
0	213000211	213000491	
0	118900024	118900029	
0	115000210	115000019	
0	124000402	124000403	
0	105000119	105000121	
0	103000029	103000292	
0	103900018	103900105	
0	122000052	122000025	
0	121900319	121900321	
0	119000021	118000525	
0	114000121	114000108	
0	104900053	104900051	
0	115000124	115000122	
0	122900046	122900033	
0	104000155	104000293	
0	116900154	116900240	
0	277104252	277104250	
0	103900184	103900182	
0	110000356	110000182	
0	218000524	218000526	
0	100000028	100000368	
0	108900130	108900125	
0	116900154	116900239	
0	122000239	122000365	
0	114000250	114000193	
0	114000250	114000194	
0	227000056	227000055	
0	108000067	108000122	
0	111901150	111901151	
0	112900129	112900134	
0	112900169	112900160	
0	106000118	106000256	
0	100000028	100000376	
0	225000093	225000067	
0	103900090	103900005	
0	222001496	222001535	
0	108000194	109000099	
0	100000389	101000041	
0	122000324	122000165	
0	121001314	120000672	
0	118900192	118900191	
0	115000303	115000304	
0	209000063	209000062	
0	115900112	115900109	
0	213000430	213000428	
0	112000175	112000114	
0	122000234	122000235	
0	103900093	103900096	
0	226000090	226000049	
0	107000065	107000063	
0	110000086	110000111	
0	106900001	106900007	
0	107000501	107000502	
0	120900189	120900011	
0	106000156	105000168	
0	122000314	122000719	
0	113000433	218000522	
0	115900152	115900171	
0	115000252	115000253	
0	122000274	122000275	
0	111000088	111000324	
0	106000101	106000100	
0	206000245	206000321	
0	122000058	122000384	
0	113900023	113900032	
0	207000281	207000015	
0	111000925	111000927	
0	116900111	116000111	
0	113900203	113900261	
0	103900101	103000044	
0	105000116	105000073	
0	113900256	113900089	
0	117000112	120000016	
0	124000092	124000090	
0	120900080	120900073	
0	103900275	103900279	
0	106000118	106000275	
0	115000071	115000282	
0	206000515	206000315	
0	114000178	114000139	
0	114000432	114000402	
0	111000087	111000070	
0	218000071	218000070	
0	114000215	114000260	
0	110000340	110000339	
0	109000159	109000161	
0	111000251	111000312	
0	106000119	106000117	
0	107000057	110000215	
0	119900244	119900180	
0	103000027	103000030	
0	122000059	122000651	
0	219000345	219000344	
0	115000071	115000270	
0	225000144	225000143	
0	235000074	235001167	
0	103000027	103000029	
0	110000009	110000011	
0	123900002	123000091	
0	108900056	108900051	
0	115000161	115000163	
0	103900235	103900236	
0	109000010	109000020	
0	114000161	114000158	
0	122000728	122000735	
0	115900206	115900269	
0	105000205	105000089	
0	117000124	117000125	
0	112900020	112900064	
0	122000239	122000392	
0	122000181	121000091	
0	107000119	107000121	
0	108000194	108000014	
0	108000010	108000008	
0	206000027	206000227	
0	106000193	106000191	
0	109000068	109000069	
0	120000014	120000015	
0	123000637	123000574	
0	107000012	107000179	
0	108900147	108900144	
0	115900243	115900244	
0	110900111	110000589	
0	112900203	112900200	
0	219000123	219000002	
0	118900066	118900111	
0	113000032	113000033	
0	111900020	111900019	
0	112000175	112000136	
0	112000084	112000082	
0	213000447	213000446	
0	122000143	122000160	
0	119000073	119000070	
0	105000010	106000050	
0	117000129	116000636	
0	121000184	121900097	
0	205000151	205000121	
0	229001660	229002848	
0	221000090	221000089	
0	115000087	115000089	
0	218000523	113000432	
0	101000021	101000017	
0	111000340	111000358	
0	122000712	121000963	
0	101000021	101000014	
0	124000095	124000097	
0	115000087	115000091	
0	225000147	225000146	
0	219000693	219000692	
0	222000687	222001484	
0	121000016	102000072	
0	117900026	117900123	
0	115000087	115000094	
0	110000344	110000653	
0	109000100	108000383	
0	213000210	213000209	
0	107000159	107000157	
0	119900247	119900181	
0	121000056	121000213	
0	118000087	113000508	
0	108900093	108900089	
0	113000449	113000445	
0	122000180	122000181	
0	118900118	118900117	
0	101000010	102900038	
0	120000454	120000420	
0	117000128	117900003	
0	121000234	121000236	
0	114000212	114000213	
0	110900075	110900013	
0	123000237	123000252	
0	106000467	106000450	
0	120900002	119900191	
0	205000025	205000111	
0	116900117	116900256	
0	121900174	121900122	
0	118000218	118000217	
0	117900209	117900208	
0	110000303	110000301	
0	121000183	121000184	
0	105000156	105000154	
0	122000181	121000012	
0	115000268	115000028	
0	208000155	208000087	
0	121000260	122000673	
0	122000183	122000163	
0	123000146	123000147	
0	107900147	107900154	
0	109000067	109000190	
0	113000121	113000085	
0	208000037	117000013	
0	116900298	116900299	
0	207000063	207000062	
0	101000113	101000027	
0	105000010	106000006	
0	123000237	123000274	
0	105000193	105000190	
0	100000065	100000355	
0	110000032	110900100	
0	120000671	121000166	
0	113900240	113900248	
0	105000193	105000189	
0	121900220	121000089	
0	123000130	123000300	
0	112900075	112900069	
0	105000153	105000155	
0	108000156	108000154	
0	108900148	108900025	
0	118000259	118000579	
0	111000931	111000034	
0	109000198	108000381	
0	120000056	120000237	
0	103900181	103900180	
0	104000023	101000252	
0	122000673	122000306	
0	121000958	121000205	
0	118000218	118000272	
0	110000175	110000176	
0	108900096	108900091	
0	100900195	100000102	
0	100900104	100900099	
0	207000152	207000029	
0	109000119	109000121	
0	124000457	124000458	
0	108000156	108000181	
0	106000010	106000008	
0	121000237	121000235	
0	116000087	116000085	
0	115900078	115900075	
0	119000124	119000107	
0	111000178	111000179	
0	123000238	123000583	
0	116000614	116000287	
0	124900083	124900045	
0	208000117	208000116	
0	110000139	110900059	
0	207000282	207000358	
0	115000923	115000895	
0	110000139	110900054	
0	107900221	107900214	
0	102900029	102000083	
0	110900020	110900084	
0	219000125	219000124	
0	118000075	118000197	
0	120000059	120000672	
0	117900063	117900162	
0	119900115	119900111	
0	120000091	120000157	
0	111001111	111000546	
0	121900228	121900264	
0	120000091	120000154	
0	112000179	112000421	
0	118000072	118000197	
0	119900118	119900115	
0	118000072	118000199	
0	116000296	116900241	
0	124000146	124000144	
0	111000086	112000153	
0	100900015	100900071	
0	123000092	123000008	
0	123000273	123000009	
0	235001208	235001147	
0	225000145	225000005	
0	105000207	105000209	
0	213000085	213000074	
0	109900170	109900171	
0	112900240	112900241	
0	118000161	118000187	
0	107000156	107000158	
0	204000240	204000145	
0	110000086	110000144	
0	225000015	225000114	
0	107900001	107900077	
0	209000066	209000065	
0	115900241	115900119	
0	124000451	124000142	
0	121900001	121000176	
0	213000173	213000172	
0	111000213	111000214	
0	122000675	122900070	
0	123000018	123000302	
0	115000075	115000320	
0	100900068	100900058	
0	122000051	122000031	
0	219000178	219000177	
0	106000282	106000278	
0	120000183	120000184	
0	209000115	209000052	
0	111000135	111000013	
0	121900132	121000036	
0	110000264	110000247	
0	121000096	122000184	
0	213000137	213000296	
0	213000178	213000177	
0	117900218	117000124	
0	124000001	124000003	
0	116000121	116000135	
0	109000143	109000293	
0	102900013	102900059	
0	107000235	110000356	
0	118000525	118000145	
0	100000020	100000031	
0	107900279	107900276	
0	118000525	118000142	
0	105000029	105000015	
0	106000116	104000038	
0	118000074	118000055	
0	118000074	118000056	
0	106000427	106000003	
0	109000141	109900175	
0	108000102	108000012	
0	107900131	107900141	
0	116900281	116900090	
0	218000086	218000085	
0	111900074	111900071	
0	123000001	123000507	
0	123000310	123000283	
0	103900051	103900050	
0	107900274	107900275	
0	106000196	106000198	
0	124000149	124000151	
0	117900208	117900127	
0	105900001	105900050	
0	116000088	116000156	
0	118900205	118900206	
0	111901117	111901118	
0	107000514	107000133	
0	109000104	109000106	
0	206000242	206000223	
0	103900053	103000172	
0	102000155	102000154	
0	120000103	120000102	
0	115900154	115900174	
0	210000047	210000081	
0	206000247	206000246	
0	118900023	118900027	
0	110000082	110000087	
0	105000426	105000019	
0	118000562	118900190	
0	122000688	122000306	
0	112000137	112000135	
0	120900041	120000033	
0	110000082	110000084	
0	111000303	111000277	
0	123900006	104900129	
0	115000112	115000646	
0	207000567	207000056	
0	123000636	123000603	
0	101000117	101000106	
0	114000162	114000161	
0	110000172	110000099	
0	112900023	112900018	
0	122900045	122000210	
0	122000362	122000370	
0	110000265	110000343	
0	107000516	108000101	
0	218000254	218000253	
0	109000141	109900115	
0	107000063	107000061	
0	124000144	124000142	
0	108900109	108900103	
0	108000372	108000108	
0	113000486	113000493	
0	101900012	101900007	
0	120900133	120900202	
0	207000051	207000466	
0	103000156	103000125	
0	118000126	118900067	
0	101000295	101000093	
0	207000066	207000065	
0	119000070	119000068	
0	101000295	101000092	
0	113900218	113900088	
0	107000089	100000142	
0	102000029	102000200	
0	115000939	115000121	
0	121000093	121000094	
0	205000155	205000154	
0	101000027	101000114	
0	122000327	122000143	
0	116900078	116900072	
0	121900175	121900136	
0	115000084	114000011	
0	106000025	106000027	
0	115000070	115000320	
0	120000069	120000070	
0	106000198	106000328	
0	213000489	213000481	
0	122000311	123000249	
0	110900021	110900039	
0	274115267	115000547	
0	113000070	113000067	
0	120000017	120000018	
0	124900044	124900078	
0	112900190	112900234	
0	113900206	113900207	
0	116900151	116900298	
0	104000010	104000145	
0	122000315	122000719	
0	222001497	222001495	
0	101000063	101000061	
0	121000013	121000011	
0	117900118	117900111	
0	110900021	110900024	
0	106000198	106000330	
0	117000036	117000038	
0	213000212	213000211	
0	116000615	117000138	
0	116900192	116900183	
0	119900195	119900187	
0	207000065	207000418	
0	112000406	111000273	
0	114000218	116000108	
0	218000072	218000071	
0	112000009	112000026	
0	119900284	119900108	
0	123000363	123000370	
0	227000130	227000165	
0	115900020	115900017	
0	121900226	121900026	
0	116900150	116900148	
0	111000123	111000298	
0	115900244	115000913	
0	107000192	107000190	
0	219000267	219000053	
0	222001970	222001969	
0	115000084	114000002	
0	104000119	104000109	
0	109900042	109900040	
0	107000068	107000069	
0	108000196	108000049	
0	118000524	118000019	
0	118000563	118000208	
0	108000196	108000045	
0	114000048	114000044	
0	121000278	121000988	
0	104000027	106000029	
0	102000113	102000109	
0	110000250	110000251	
0	116000346	116000352	
0	218000565	218000566	
0	113900152	113900157	
0	123000220	123000233	
0	115000302	115000303	
0	118000128	118000125	
0	109000028	109000077	
0	104000119	104000122	
0	117900154	117900045	
0	113900257	113900179	
0	120900132	120900137	
0	103900185	103900184	
0	122000182	121000117	
0	121000146	121000147	
0	106000450	106000466	
0	115900026	115900070	
0	120000159	120000009	
0	114000162	114000150	
0	120900137	120900141	
0	102000158	102900015	
0	123000106	123000104	
0	122000726	122000733	
0	110000086	110900079	
0	110000018	106000199	
0	115900201	115900148	
0	107000117	107000119	
0	100000020	100000019	
0	107900146	107900153	
0	108000012	108000010	
0	123000055	122000093	
0	205000245	206000361	
0	226000095	226000094	
0	105000100	105000478	
0	121001327	121001329	
0	113900201	113900203	
0	121000055	122000217	
0	218000613	218000611	
0	113900125	113000150	
0	103000118	105000117	
0	121900170	121900120	
0	111000031	111000032	
0	108000155	108000157	
0	113000063	102000150	
0	117900113	117900128	
0	204000112	204000111	
0	110000122	110000291	
0	110000122	110000290	
0	124000091	124000132	
0	123000507	104000101	
0	219000346	219000345	
0	120000414	120000416	
0	122900005	122900006	
0	112900165	112900046	
0	100000020	100000022	
0	123000014	123000016	
0	117000060	117900212	
0	110000049	110000047	
0	120900083	120900076	
0	111001112	111000330	
0	114000216	114000213	
0	103900180	103900179	
0	109000050	109000048	
0	105000116	103000166	
0	111900127	111900133	
0	120000159	120000048	
0	102000169	102000168	
0	112000123	112000133	
